slice_id,PC1,PC2,is_anomaly,anomaly_score,anomaly_category,anomaly_flag,anomaly_status,anomaly_score_abs
126,1.5594222001131697,-0.0636656263660038,False,-0.1700590666484523,normal,0,Normal,0.1700590666484523
127,1.085880337493303,-0.2912127741966703,False,-0.1899592156298954,normal,0,Normal,0.1899592156298954
128,0.7990730207931668,-0.0631706821843183,False,-0.1738306196774492,normal,0,Normal,0.1738306196774492
129,0.5255514417775952,-0.1147908839600582,False,-0.1684462988417115,normal,0,Normal,0.1684462988417115
130,0.6660069119209507,-0.0198019432037173,False,-0.1144277573021993,normal,0,Normal,0.1144277573021993
131,0.6482666078264631,0.4927315583676221,False,-0.0660813093672603,normal,0,Normal,0.0660813093672603
132,0.3926329483419741,0.011247901655333,False,-0.1514595638166554,normal,0,Normal,0.1514595638166554
133,0.3226105759002842,0.0694986791498119,False,-0.1770856414277931,normal,0,Normal,0.1770856414277931
134,0.3464041797421734,0.2802175028393219,False,-0.1780406631404715,normal,0,Normal,0.1780406631404715
135,0.4061530763128795,0.1938940352406156,False,-0.1819031605359982,normal,0,Normal,0.1819031605359982
136,0.3934630327471612,0.2208660036987327,False,-0.1771239620603276,normal,0,Normal,0.1771239620603276
137,0.1146906419199289,0.302641681657097,False,-0.1470007033611275,normal,0,Normal,0.1470007033611275
138,-0.1780491514711229,0.1453423739079737,False,-0.1470686578085562,normal,0,Normal,0.1470686578085562
139,-0.0483398961220578,0.0503615134360301,False,-0.1571369519599029,normal,0,Normal,0.1571369519599029
140,0.504412799356968,0.1340482600867832,False,-0.170034415328492,normal,0,Normal,0.170034415328492
141,0.369592481393064,-0.1717162348834534,False,-0.1898048724864023,normal,0,Normal,0.1898048724864023
142,0.4808696521728871,-0.0057721096499475,False,-0.1910341976167786,normal,0,Normal,0.1910341976167786
143,0.249081731241032,0.0214495516231071,False,-0.1593698158874198,normal,0,Normal,0.1593698158874198
144,0.4736888727786849,-0.1591375325678898,False,-0.1893169682717946,normal,0,Normal,0.1893169682717946
145,0.2788405980538556,0.6848921310755572,False,-0.1553985308108328,normal,0,Normal,0.1553985308108328
146,0.2852546004816687,0.5676886008896632,False,-0.1739478227343898,normal,0,Normal,0.1739478227343898
147,0.2656010813176079,0.2830271318521895,False,-0.17633464978879,normal,0,Normal,0.17633464978879
148,0.3630331905817112,0.4036807591337559,False,-0.1733855163606792,normal,0,Normal,0.1733855163606792
149,0.4317755640669356,0.0440452780595067,False,-0.1883302902120776,normal,0,Normal,0.1883302902120776
150,0.7010533362406131,0.3166219936787789,False,-0.1846874448214681,normal,0,Normal,0.1846874448214681
151,0.5918894240805919,0.2339967628703025,False,-0.1864781732758202,normal,0,Normal,0.1864781732758202
152,0.5689133352922492,0.3800456607272828,False,-0.1810406800278036,normal,0,Normal,0.1810406800278036
153,0.7425681076850785,0.05040953862452,False,-0.1919594623228149,normal,0,Normal,0.1919594623228149
154,0.6767462414666565,0.1787356228515477,False,-0.1826848619962107,normal,0,Normal,0.1826848619962107
155,0.7916771764569707,0.7469852745712346,False,-0.1392088184810118,normal,0,Normal,0.1392088184810118
156,1.4293767255983711,0.9115134935402232,False,-0.1317469738472361,normal,0,Normal,0.1317469738472361
157,1.5440354503168865,0.4154179906108992,False,-0.1388149381297723,normal,0,Normal,0.1388149381297723
158,1.9301498215906667,0.5627248106354404,False,-0.1257269368721268,normal,0,Normal,0.1257269368721268
159,1.5657570204101812,0.1765069062387973,False,-0.1546718632099616,normal,0,Normal,0.1546718632099616
160,1.4430571698394028,0.0864207502903335,False,-0.1785712697487063,normal,0,Normal,0.1785712697487063
161,0.9462289540142432,0.1065561346238838,False,-0.1904103882473026,normal,0,Normal,0.1904103882473026
162,0.8221500351444146,0.0796290526907548,False,-0.1878490244526068,normal,0,Normal,0.1878490244526068
163,0.8030419571643189,-0.402435045884378,False,-0.1771709553673452,normal,0,Normal,0.1771709553673452
164,1.014353448680074,-0.3310738496687467,False,-0.1531799816917053,normal,0,Normal,0.1531799816917053
165,1.5699429515126209,-0.4818311785984042,False,-0.1888245030971873,normal,0,Normal,0.1888245030971873
166,1.6606719232351184,-0.5497234071152113,False,-0.1717577866023917,normal,0,Normal,0.1717577866023917
167,1.3978853196431664,-0.7575753932112289,False,-0.1883083115665751,normal,0,Normal,0.1883083115665751
168,1.2095495978687805,-0.1448993275799844,False,-0.1922975680878133,normal,0,Normal,0.1922975680878133
169,0.9924238584551752,0.0224957795007559,False,-0.17911904048139,normal,0,Normal,0.17911904048139
170,1.0987949324627613,0.0725953868695336,False,-0.1815535055652323,normal,0,Normal,0.1815535055652323
171,1.1827595658433554,-0.3786706302996557,False,-0.1849357469449688,normal,0,Normal,0.1849357469449688
172,1.2182736359103004,-0.0368782087587992,False,-0.1748631286583281,normal,0,Normal,0.1748631286583281
173,1.1380973665376457,0.1023460212252653,False,-0.1473766926659109,normal,0,Normal,0.1473766926659109
174,1.1708350680590451,0.0318223200916039,False,-0.155281805558399,normal,0,Normal,0.155281805558399
175,1.1331280764271705,0.1776784883971343,False,-0.1857266752797749,normal,0,Normal,0.1857266752797749
176,0.7193979468204982,1.3404736478165429,False,-0.1328985201350787,normal,0,Normal,0.1328985201350787
177,0.3435219652368322,1.427791729905784,False,-0.1362401110529111,normal,0,Normal,0.1362401110529111
178,-0.1581355146183257,2.4747933755315943,False,-0.0791478982055061,normal,0,Normal,0.0791478982055061
179,-0.4869457444881269,3.0086438296211053,False,-0.0454277505097676,normal,0,Normal,0.0454277505097676
180,-0.0809973237448547,2.6453341051004133,False,-0.0842485630968502,normal,0,Normal,0.0842485630968502
181,-0.1229435751179766,2.3067807112857204,False,-0.1152458101895233,normal,0,Normal,0.1152458101895233
182,0.3274608662868158,2.2498943002525658,False,-0.0851293561024958,normal,0,Normal,0.0851293561024958
183,0.4528045600072086,2.848363670266268,False,-0.0593396729208298,normal,0,Normal,0.0593396729208298
184,-0.3514026676417805,3.208314865771103,False,-0.0304155242531908,normal,0,Normal,0.0304155242531908
185,-0.7305651034089642,3.73993102256986,False,-0.0289047140253361,normal,0,Normal,0.0289047140253361
186,-1.3355070482263331,3.849596512264188,False,-0.0364204128549962,normal,0,Normal,0.0364204128549962
187,-1.9796122258332665,3.958775647508052,False,-0.0326111556115906,normal,0,Normal,0.0326111556115906
188,-2.21039694470858,3.656909623895349,False,-0.04745037275869,normal,0,Normal,0.04745037275869
189,-2.5110534721099564,3.627445890638393,False,-0.01851931888335,normal,0,Normal,0.01851931888335
190,-2.9069986890614694,3.804936736490996,True,0.0023885945171501,high_porosity+resin_rich+large_pores,1,Anomalous,0.0023885945171501
191,-3.564531631881325,4.126380052426788,True,0.0185347357430476,high_porosity+resin_fragmented+large_pores,1,Anomalous,0.0185347357430476
192,-3.6112087163521607,4.118980635301002,True,0.0120179913624289,high_porosity+resin_fragmented+large_pores,1,Anomalous,0.0120179913624289
193,-3.5691809834816968,4.876308592522642,True,0.0438484340357434,high_porosity+large_pores,1,Anomalous,0.0438484340357434
194,-3.38936765411498,4.149844475769624,True,0.0016805808908429,high_porosity+resin_fragmented+large_pores,1,Anomalous,0.0016805808908429
195,-2.91498379875018,4.50679058030426,False,-0.0036994401228859,normal,0,Normal,0.0036994401228859
196,-2.906338245828142,3.9883403317891073,False,-0.004625871376773,normal,0,Normal,0.004625871376773
197,-2.6162396008363653,5.0039474956952255,True,0.0056762476573838,high_porosity+large_pores,1,Anomalous,0.0056762476573838
198,-2.5664240259915574,5.007068660932731,False,-0.001047047969227,normal,0,Normal,0.001047047969227
199,-2.667373383975276,4.984937379383005,True,0.0033544087392852,high_porosity+resin_fragmented+large_pores,1,Anomalous,0.0033544087392852
200,-2.6753297788905748,4.133882064995326,False,-0.003011207218322,normal,0,Normal,0.003011207218322
201,-2.458573865894095,4.7391819746139,False,-0.0100800659570687,normal,0,Normal,0.0100800659570687
202,-2.3940461137376388,4.6229818465699655,False,-0.0190899651253713,normal,0,Normal,0.0190899651253713
203,-2.3083481589345505,4.669146483208396,False,-0.0190075166150144,normal,0,Normal,0.0190075166150144
204,-2.389361402681083,4.213791193761001,True,0.0021878806312044,high_porosity+resin_fragmented+large_pores,1,Anomalous,0.0021878806312044
205,-1.9527211816390404,4.072279327321664,False,-0.0005508715947565,normal,0,Normal,0.0005508715947565
206,-1.3980896032879664,4.023406789651033,False,-0.0211952993281866,normal,0,Normal,0.0211952993281866
207,-1.061208954119328,3.856407792451699,False,-0.0438135337740528,normal,0,Normal,0.0438135337740528
208,-0.8154732306367961,3.2654148907675085,False,-0.0675561381239287,normal,0,Normal,0.0675561381239287
209,-0.6366573226392236,3.019745001396401,False,-0.064582971271424,normal,0,Normal,0.064582971271424
210,-0.779030826102551,2.665336352516213,False,-0.0869717780007919,normal,0,Normal,0.0869717780007919
211,-0.8839124452643539,2.6800859621106703,False,-0.0811907103530565,normal,0,Normal,0.0811907103530565
212,-0.9749634168222564,2.368324044352898,False,-0.0708465832788718,normal,0,Normal,0.0708465832788718
213,-1.6101902772888812,2.6252258450351893,False,-0.0391442902012419,normal,0,Normal,0.0391442902012419
214,-2.4133021867637465,1.8475028568491023,False,-0.0436177911597377,normal,0,Normal,0.0436177911597377
215,-1.9251900362883263,1.8626903230488032,False,-0.037179810234539,normal,0,Normal,0.037179810234539
216,-1.3116718471989774,1.2034648746188934,False,-0.0880145361199463,normal,0,Normal,0.0880145361199463
217,-0.2848684908415251,0.3626699574142381,False,-0.1592846637594228,normal,0,Normal,0.1592846637594228
218,0.7664998414113514,0.3755752192086853,False,-0.1657757384026907,normal,0,Normal,0.1657757384026907
219,1.3901957658504849,0.0176216770243581,False,-0.1609039231398095,normal,0,Normal,0.1609039231398095
220,1.729420342270828,-0.1824789381392423,False,-0.160399106549106,normal,0,Normal,0.160399106549106
221,1.6494214950036097,-0.0894755177061707,False,-0.1719101711437654,normal,0,Normal,0.1719101711437654
222,1.3679536494635618,0.441515077475262,False,-0.1692455227969618,normal,0,Normal,0.1692455227969618
223,1.143790958745754,0.3367667054658911,False,-0.1708629334377711,normal,0,Normal,0.1708629334377711
224,0.944099057153879,0.1926743003560935,False,-0.1723733624683373,normal,0,Normal,0.1723733624683373
225,1.0700834893812303,0.0800773945313282,False,-0.1731127505280718,normal,0,Normal,0.1731127505280718
226,1.15856797336572,0.1208994924011283,False,-0.176655952591244,normal,0,Normal,0.176655952591244
227,1.0126126131236115,0.1852645319945347,False,-0.1709985992720523,normal,0,Normal,0.1709985992720523
228,0.9267506191914102,0.3471865024018774,False,-0.1757024782527738,normal,0,Normal,0.1757024782527738
229,0.7212521419527236,-0.0628344646405266,False,-0.1830683925558612,normal,0,Normal,0.1830683925558612
230,1.1602879189285835,-0.0337494678521923,False,-0.1761276327364663,normal,0,Normal,0.1761276327364663
231,1.4051529754225514,-0.0396847208226463,False,-0.1864774886557502,normal,0,Normal,0.1864774886557502
232,1.1169363088138238,-0.2061313941394896,False,-0.1913510316154095,normal,0,Normal,0.1913510316154095
233,0.597769879684885,-0.4016495291102578,False,-0.1761746565481258,normal,0,Normal,0.1761746565481258
234,0.5539184532856631,-0.4027890723086816,False,-0.1874246586325837,normal,0,Normal,0.1874246586325837
235,0.999837782919062,-0.1218054682990695,False,-0.1948252834529314,normal,0,Normal,0.1948252834529314
236,0.9987009931886944,-0.4992819422011076,False,-0.18417059652571,normal,0,Normal,0.18417059652571
237,0.8166616811468758,-0.3823353398956016,False,-0.1909637380051561,normal,0,Normal,0.1909637380051561
238,0.8050524317595243,0.0557292775056521,False,-0.1902239648305014,normal,0,Normal,0.1902239648305014
239,0.4965290887158102,-0.4388289806116675,False,-0.1874027855769078,normal,0,Normal,0.1874027855769078
240,-0.2039098560098233,0.0184100738748039,False,-0.1457762387379728,normal,0,Normal,0.1457762387379728
241,-0.6667426915290664,0.3433444133058612,False,-0.134581873245928,normal,0,Normal,0.134581873245928
242,-0.1874742686863535,0.3531270258602017,False,-0.1612949485575887,normal,0,Normal,0.1612949485575887
243,-0.1357905084949285,0.4747414488052366,False,-0.1602070320283863,normal,0,Normal,0.1602070320283863
244,0.2684564436239741,0.8383825367447596,False,-0.1508852343388436,normal,0,Normal,0.1508852343388436
245,0.5432888830552141,0.6897174917383598,False,-0.1555725691726618,normal,0,Normal,0.1555725691726618
246,1.1293989006074594,1.044485297688989,False,-0.1403947429934285,normal,0,Normal,0.1403947429934285
247,1.3623113018623765,1.126956200459061,False,-0.1066296958839247,normal,0,Normal,0.1066296958839247
248,1.2987008742170445,1.2629243987048904,False,-0.0759626778551221,normal,0,Normal,0.0759626778551221
249,0.5779445444407941,1.4366259887692512,False,-0.0658594325033117,normal,0,Normal,0.0658594325033117
250,0.0979277578462021,1.669282235558897,False,-0.0722643863025842,normal,0,Normal,0.0722643863025842
251,-0.456181118663218,1.7939121641053462,False,-0.0546172441854169,normal,0,Normal,0.0546172441854169
252,-0.055876954024395,2.5952612532818646,False,-0.0700917440821188,normal,0,Normal,0.0700917440821188
253,-0.0640699673959489,1.630216344910118,False,-0.0797296314609235,normal,0,Normal,0.0797296314609235
254,0.1093685133696517,1.6270065545697083,False,-0.1161785712702153,normal,0,Normal,0.1161785712702153
255,-0.58703891896653,1.6673858772476973,False,-0.1176128958883796,normal,0,Normal,0.1176128958883796
256,-1.102132110610143,2.01101480348228,False,-0.1078007225267307,normal,0,Normal,0.1078007225267307
257,-1.2399905513616825,1.4952590726753114,False,-0.107693596703455,normal,0,Normal,0.107693596703455
258,-0.9228582640027096,1.2119227698844983,False,-0.126514813640044,normal,0,Normal,0.126514813640044
259,-1.1290171966224294,0.8000295964854617,False,-0.1109077120903255,normal,0,Normal,0.1109077120903255
260,-1.338055931649709,0.7876358181110351,False,-0.0881157934781563,normal,0,Normal,0.0881157934781563
261,-0.6323570324326164,1.176363253043487,False,-0.1315817351019953,normal,0,Normal,0.1315817351019953
262,0.0819059972415151,1.1407705009487836,False,-0.1358366361799898,normal,0,Normal,0.1358366361799898
263,0.7095206678626238,1.0715257510513154,False,-0.1360876562799817,normal,0,Normal,0.1360876562799817
264,1.2347466381702985,0.8366822734502679,False,-0.1247323578742771,normal,0,Normal,0.1247323578742771
265,1.5227820933984113,0.5605392950629402,False,-0.1386273891390971,normal,0,Normal,0.1386273891390971
266,1.7927390060951638,0.3893568542371455,False,-0.13895110967651,normal,0,Normal,0.13895110967651
267,1.919435539289072,-0.4557139427575246,False,-0.1005959576810196,normal,0,Normal,0.1005959576810196
268,1.801215386610891,-0.8216839692951535,False,-0.1123168433916146,normal,0,Normal,0.1123168433916146
269,1.7513584005424747,-0.7524100438132222,False,-0.1582630487836492,normal,0,Normal,0.1582630487836492
